difficulty	halflife	p_recall	delta_t	reps	lapses	last_date	due_date	r_history	t_history	p_history	state	cost
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
9	113.1857	0.9235	13	2	1	76	inf	0,1,1,0,1,1	0,1,3,4,7,15	0.39,0.48,0.77,0.91,0.40,0.76	[113.18567682994369, 11]	6
10	7.9282	0.3209	13	0	1	76	inf	0,1,1,1,1,0	0,1,3,4,7,15	0.34,0.43,0.75,0.90,0.91,0.89	[7.928187165461344, 12]	6
9	0.7869	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.39,0.48,0.12,0.04,0.00,0.00	[0.7869140525603895, 18]	10
9	178.9134	0.9509	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.39,0.48,0.77,0.91,0.91,0.90	[178.9133799736775, 9]	5
1	576.4651	0.9845	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.86,0.99,0.97,0.98,0.98,0.97	[576.4650991865739, 1]	5
6	186.4686	0.9528	13	4	1	76	inf	1,0,1,1,1,1	0,1,3,4,7,15	0.55,0.95,0.66,0.90,0.91,0.90	[186.46862023977386, 8]	6
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
10	176.3502	0.9502	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.34,0.92,0.87,0.92,0.92,0.90	[176.35020160963919, 10]	5
4	1.0695	0.0002	13	0	4	76	inf	0,0,1,0,0,0	0,1,3,4,7,15	0.66,0.73,0.28,0.88,0.34,0.00	[1.0695262587713517, 12]	9
10	1.4581	0.0021	13	0	3	76	inf	0,1,0,1,0,0	0,1,3,4,7,15	0.34,0.43,0.75,0.33,0.79,0.07	[1.4581378555979025, 16]	8
6	10.043	0.4077	13	0	1	76	inf	1,1,1,1,1,0	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.92	[10.043015647171673, 8]	6
5	1.1647	0.0004	13	0	3	76	inf	0,1,1,0,0,0	0,1,3,4,7,15	0.61,0.68,0.84,0.93,0.49,0.01	[1.1646888644659275, 11]	8
9	0.7869	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.39,0.48,0.12,0.04,0.00,0.00	[0.7869140525603895, 18]	10
8	190.3353	0.9538	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.44,0.53,0.79,0.91,0.92,0.90	[190.33527278768526, 8]	5
5	200.0412	0.956	13	4	1	76	inf	1,0,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.69,0.91,0.92,0.91	[200.0411943471412, 7]	6
3	1.2842	0.0009	13	0	3	76	inf	1,1,1,0,0,0	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.61,0.02	[1.2842437238073305, 9]	8
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
3	0.8272	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.72,0.78,0.33,0.11,0.01,0.00	[0.8272097513006054, 13]	10
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
3	332.4957	0.9733	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.95	[332.49574362778634, 3]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
8	198.8283	0.9557	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.44,0.94,0.90,0.93,0.93,0.91	[198.82828203765158, 8]	5
6	231.6753	0.9619	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.92	[231.67533524594668, 6]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
3	332.4957	0.9733	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.95	[332.49574362778634, 3]	5
8	0.8625	0.0	13	0	4	76	inf	0,1,0,0,0,0	0,1,3,4,7,15	0.44,0.53,0.79,0.38,0.03,0.00	[0.8624619013765278, 16]	9
9	0.7869	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.39,0.48,0.12,0.04,0.00,0.00	[0.7869140525603895, 18]	10
8	198.8283	0.9557	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.44,0.94,0.90,0.93,0.93,0.91	[198.82828203765158, 8]	5
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
7	0.7975	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.49,0.57,0.17,0.06,0.00,0.00	[0.7975124937834739, 17]	10
3	0.8272	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.72,0.78,0.33,0.11,0.01,0.00	[0.8272097513006054, 13]	10
3	332.4957	0.9733	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.95	[332.49574362778634, 3]	5
4	0.8599	0.0	13	0	5	76	inf	1,0,0,0,0,0	0,1,3,4,7,15	0.66,0.97,0.72,0.31,0.03,0.00	[0.8599122931706643, 14]	10
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
4	0.8182	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.66,0.73,0.28,0.09,0.01,0.00	[0.8181720890691018, 14]	10
3	332.4957	0.9733	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.95	[332.49574362778634, 3]	5
7	0.8713	0.0	13	0	4	76	inf	0,1,0,0,0,0	0,1,3,4,7,15	0.49,0.57,0.81,0.40,0.04,0.00	[0.871284011671597, 15]	9
10	169.1936	0.9481	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.34,0.43,0.75,0.90,0.91,0.89	[169.1935583082369, 10]	5
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
7	204.0516	0.9568	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.49,0.57,0.81,0.92,0.93,0.91	[204.0516073765811, 7]	5
1	576.4651	0.9845	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.86,0.99,0.97,0.98,0.98,0.97	[576.4650991865739, 1]	5
6	231.6753	0.9619	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.92	[231.67533524594668, 6]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
2	385.4781	0.9769	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.78,0.83,0.91,0.96,0.96,0.95	[385.478113645833, 2]	5
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
4	0.9455	0.0001	13	0	4	76	inf	1,1,0,0,0,0	0,1,3,4,7,15	0.66,0.97,0.94,0.65,0.12,0.00	[0.945497254831707, 12]	9
5	200.0412	0.956	13	4	1	76	inf	1,0,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.69,0.91,0.92,0.91	[200.0411943471412, 7]	6
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
9	186.6597	0.9529	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.39,0.93,0.88,0.93,0.93,0.91	[186.65968231345198, 9]	5
7	204.0516	0.9568	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.49,0.57,0.81,0.92,0.93,0.91	[204.0516073765811, 7]	5
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
2	14.8855	0.5459	13	0	1	76	inf	1,1,1,1,1,0	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[14.885481371806977, 4]	6
9	186.6597	0.9529	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.39,0.93,0.88,0.93,0.93,0.91	[186.65968231345198, 9]	5
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
6	0.8036	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.55,0.62,0.20,0.07,0.00,0.00	[0.8036074104965709, 16]	10
3	314.4918	0.9718	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.72,0.78,0.88,0.95,0.95,0.94	[314.49177211477377, 3]	5
2	1.3419	0.0012	13	0	3	76	inf	1,1,1,0,0,0	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.66,0.03	[1.3418795494198406, 8]	8
3	332.4957	0.9733	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.95	[332.49574362778634, 3]	5
7	204.0516	0.9568	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.49,0.57,0.81,0.92,0.93,0.91	[204.0516073765811, 7]	5
6	231.6753	0.9619	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.92	[231.67533524594668, 6]	5
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
6	177.7437	0.9506	13	4	1	76	inf	0,0,1,1,1,1	0,1,3,4,7,15	0.55,0.62,0.20,0.84,0.90,0.89	[177.74369838643, 8]	6
5	10.7367	0.432	13	0	1	76	inf	1,1,1,1,1,0	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[10.73666395157623, 7]	6
6	220.9838	0.96	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.55,0.62,0.83,0.93,0.93,0.92	[220.9838247546641, 6]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
3	332.4957	0.9733	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.95	[332.49574362778634, 3]	5
4	11.6427	0.4612	13	0	1	76	inf	1,1,1,1,1,0	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[11.642744422436241, 6]	6
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
9	186.6597	0.9529	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.39,0.93,0.88,0.93,0.93,0.91	[186.65968231345198, 9]	5
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
7	204.0516	0.9568	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.49,0.57,0.81,0.92,0.93,0.91	[204.0516073765811, 7]	5
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
6	231.6753	0.9619	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.92	[231.67533524594668, 6]	5
2	385.4781	0.9769	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.78,0.83,0.91,0.96,0.96,0.95	[385.478113645833, 2]	5
6	0.8036	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.55,0.62,0.20,0.07,0.00,0.00	[0.8036074104965709, 16]	10
5	242.6656	0.9635	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.61,0.68,0.84,0.93,0.94,0.92	[242.66556710874286, 5]	5
6	220.9838	0.96	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.55,0.62,0.83,0.93,0.93,0.92	[220.9838247546641, 6]	5
3	332.4957	0.9733	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.95	[332.49574362778634, 3]	5
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
5	174.4472	0.9497	13	3	1	76	inf	0,1,0,1,1,1	0,1,3,4,7,15	0.61,0.68,0.84,0.46,0.85,0.88	[174.44723901416936, 7]	6
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
3	332.4957	0.9733	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.95	[332.49574362778634, 3]	5
6	0.8811	0.0	13	0	4	76	inf	0,1,0,0,0,0	0,1,3,4,7,15	0.55,0.62,0.83,0.43,0.04,0.00	[0.8810802551230499, 14]	9
2	0.9414	0.0001	13	0	4	76	inf	0,1,0,0,0,0	0,1,3,4,7,15	0.78,0.83,0.91,0.58,0.09,0.00	[0.9413864070636274, 10]	9
5	0.9298	0.0001	13	0	4	76	inf	1,1,0,0,0,0	0,1,3,4,7,15	0.61,0.96,0.93,0.61,0.10,0.00	[0.9297907574364026, 13]	9
8	9.029	0.3686	13	0	1	76	inf	1,1,1,1,1,0	0,1,3,4,7,15	0.44,0.94,0.90,0.93,0.93,0.91	[9.028997493374876, 10]	6
5	1.7097	0.0051	13	0	3	76	inf	1,1,0,1,0,0	0,1,3,4,7,15	0.61,0.96,0.93,0.61,0.87,0.14	[1.7096851130690256, 11]	8
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
5	242.6656	0.9635	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.61,0.68,0.84,0.93,0.94,0.92	[242.66556710874286, 5]	5
2	1.1294	0.0003	13	0	4	76	inf	0,0,1,0,0,0	0,1,3,4,7,15	0.78,0.83,0.40,0.91,0.42,0.00	[1.1294252469004158, 10]	9
5	0.8922	0.0	13	0	4	76	inf	0,1,0,0,0,0	0,1,3,4,7,15	0.61,0.68,0.84,0.46,0.05,0.00	[0.8921887513486377, 13]	9
8	198.8283	0.9557	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.44,0.94,0.90,0.93,0.93,0.91	[198.82828203765158, 8]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
5	141.3598	0.9382	13	3	2	76	inf	0,0,0,1,1,1	0,1,3,4,7,15	0.61,0.68,0.24,0.08,0.72,0.83	[141.35984113924553, 9]	7
8	0.792	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.44,0.53,0.14,0.05,0.00,0.00	[0.7919844944696165, 18]	10
7	9.4878	0.3868	13	0	1	76	inf	1,1,1,1,1,0	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[9.487825878480525, 9]	6
6	231.6753	0.9619	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.92	[231.67533524594668, 6]	5
1	576.4651	0.9845	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.86,0.99,0.97,0.98,0.98,0.97	[576.4650991865739, 1]	5
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
10	0.7822	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.34,0.43,0.10,0.04,0.00,0.00	[0.7822182433460936, 18]	10
9	60.1068	0.8608	13	1	1	76	inf	0,1,1,1,0,1	0,1,3,4,7,15	0.39,0.48,0.77,0.91,0.91,0.22	[60.106807118638415, 11]	6
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
9	0.7869	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.39,0.48,0.12,0.04,0.00,0.00	[0.7869140525603895, 18]	10
1	544.1375	0.9836	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.86,0.88,0.93,0.97,0.97,0.97	[544.1375150872245, 1]	5
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
10	133.1121	0.9345	13	3	1	76	inf	1,1,0,1,1,1	0,1,3,4,7,15	0.34,0.92,0.87,0.49,0.82,0.84	[133.11210744333815, 12]	6
6	0.8811	0.0	13	0	4	76	inf	0,1,0,0,0,0	0,1,3,4,7,15	0.55,0.62,0.83,0.43,0.04,0.00	[0.8810802551230499, 14]	9
5	242.6656	0.9635	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.61,0.68,0.84,0.93,0.94,0.92	[242.66556710874286, 5]	5
10	141.9025	0.9385	13	4	1	76	inf	0,0,1,1,1,1	0,1,3,4,7,15	0.34,0.43,0.10,0.78,0.87,0.86	[141.9025369694032, 12]	6
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
8	198.8283	0.9557	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.44,0.94,0.90,0.93,0.93,0.91	[198.82828203765158, 8]	5
9	186.6597	0.9529	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.39,0.93,0.88,0.93,0.93,0.91	[186.65968231345198, 9]	5
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
7	155.9023	0.9438	13	3	1	76	inf	1,1,0,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.56,0.85,0.87	[155.90234077112882, 9]	6
6	220.9838	0.96	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.55,0.62,0.83,0.93,0.93,0.92	[220.9838247546641, 6]	5
6	231.6753	0.9619	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.92	[231.67533524594668, 6]	5
4	271.8937	0.9674	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.66,0.73,0.86,0.94,0.94,0.93	[271.89370092930614, 4]	5
3	213.5754	0.9587	13	3	1	76	inf	1,1,0,1,1,1	0,1,3,4,7,15	0.72,0.97,0.95,0.68,0.89,0.90	[213.57535015881803, 5]	6
6	10.043	0.4077	13	0	1	76	inf	1,1,1,1,1,0	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.92	[10.043015647171673, 8]	6
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
3	12.9079	0.4975	13	0	1	76	inf	1,1,1,1,1,0	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.95	[12.90792867705406, 5]	6
1	544.1375	0.9836	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.86,0.88,0.93,0.97,0.97,0.97	[544.1375150872245, 1]	5
1	576.4651	0.9845	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.86,0.99,0.97,0.98,0.98,0.97	[576.4650991865739, 1]	5
4	271.8937	0.9674	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.66,0.73,0.86,0.94,0.94,0.93	[271.89370092930614, 4]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
6	2.18	0.016	13	0	2	76	inf	1,1,1,1,0,0	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.31	[2.179954331284175, 10]	7
6	231.6753	0.9619	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.92	[231.67533524594668, 6]	5
8	198.8283	0.9557	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.44,0.94,0.90,0.93,0.93,0.91	[198.82828203765158, 8]	5
4	0.9051	0.0	13	0	4	76	inf	0,1,0,0,0,0	0,1,3,4,7,15	0.66,0.73,0.86,0.49,0.06,0.00	[0.9051427560552833, 12]	9
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
9	0.8544	0.0	13	0	4	76	inf	0,1,0,0,0,0	0,1,3,4,7,15	0.39,0.48,0.77,0.35,0.03,0.00	[0.8543812946721796, 17]	9
7	2.0144	0.0114	13	0	2	76	inf	0,1,1,1,0,0	0,1,3,4,7,15	0.49,0.57,0.81,0.92,0.93,0.25	[2.014444926058292, 11]	7
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
8	122.1482	0.9289	13	2	1	76	inf	1,1,1,0,1,1	0,1,3,4,7,15	0.44,0.94,0.90,0.93,0.48,0.78	[122.14821539680433, 10]	6
5	255.0178	0.9653	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.61,0.96,0.93,0.95,0.95,0.93	[255.01784780256534, 5]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
9	186.6597	0.9529	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.39,0.93,0.88,0.93,0.93,0.91	[186.65968231345198, 9]	5
1	576.4651	0.9845	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.86,0.99,0.97,0.98,0.98,0.97	[576.4650991865739, 1]	5
3	314.4918	0.9718	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.72,0.78,0.88,0.95,0.95,0.94	[314.49177211477377, 3]	5
2	408.7324	0.9782	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.78,0.98,0.96,0.97,0.97,0.96	[408.73238097588677, 2]	5
1	576.4651	0.9845	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.86,0.99,0.97,0.98,0.98,0.97	[576.4650991865739, 1]	5
6	231.6753	0.9619	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.55,0.95,0.92,0.94,0.94,0.92	[231.67533524594668, 6]	5
7	213.4998	0.9587	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.49,0.95,0.91,0.94,0.94,0.92	[213.49976116498019, 7]	5
1	544.1375	0.9836	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.86,0.88,0.93,0.97,0.97,0.97	[544.1375150872245, 1]	5
7	1.6183	0.0038	13	0	3	76	inf	1,1,0,1,0,0	0,1,3,4,7,15	0.49,0.95,0.91,0.56,0.85,0.12	[1.6182630220773697, 13]	8
5	1.8734	0.0081	13	0	3	76	inf	0,0,1,1,0,0	0,1,3,4,7,15	0.61,0.68,0.24,0.86,0.90,0.20	[1.8733692688018737, 11]	8
3	12.9079	0.4975	13	0	1	76	inf	1,1,1,1,1,0	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.95	[12.90792867705406, 5]	6
3	108.9732	0.9206	13	1	1	76	inf	1,1,1,1,0,1	0,1,3,4,7,15	0.72,0.97,0.95,0.96,0.96,0.41	[108.97320311945907, 5]	6
8	0.792	0.0	13	0	5	76	inf	0,0,0,0,0,0	0,1,3,4,7,15	0.44,0.53,0.14,0.05,0.00,0.00	[0.7919844944696165, 18]	10
2	385.4781	0.9769	13	5	0	76	inf	0,1,1,1,1,1	0,1,3,4,7,15	0.78,0.83,0.91,0.96,0.96,0.95	[385.478113645833, 2]	5
5	5.7213	0.207	13	0	2	76	inf	0,1,1,0,1,0	0,1,3,4,7,15	0.61,0.68,0.84,0.93,0.49,0.82	[5.721252414193482, 9]	7
4	286.5461	0.969	13	5	0	76	inf	1,1,1,1,1,1	0,1,3,4,7,15	0.66,0.97,0.94,0.96,0.95,0.94	[286.5460824250982, 4]	5
